"","timeStart","memory","memoryCorrect","category","categoryCorrect","rt","stim.old","x","y","z","w","trial.num","stim","subject","condition","round"
"727",1414776489271,"old",TRUE,"A",TRUE,3127,TRUE,1,1,0,0,7,"1100",46,"opt-total","05"
"728",1414776493156,"old",TRUE,"A",TRUE,1625,TRUE,1,1,1,0,8,"1110",46,"opt-total","05"
"729",1414776495543,"old",FALSE,"A",NA,1622,FALSE,1,1,0,1,9,"1101",46,"opt-total","05"
"730",1414776497929,"old",TRUE,"B",TRUE,1772,TRUE,0,1,1,0,10,"0110",46,"opt-total","05"
"731",1414776500457,"old",TRUE,"B",TRUE,2916,TRUE,0,1,0,0,11,"0100",46,"opt-total","05"
"732",1414776504138,"old",FALSE,"B",NA,1843,FALSE,0,1,1,1,12,"0111",46,"opt-total","05"
"733",1414776506743,"old",FALSE,"B",NA,2374,FALSE,1,0,0,1,13,"1001",46,"opt-total","05"
"734",1414776509878,"old",TRUE,"A",TRUE,1361,TRUE,1,1,1,1,14,"1111",46,"opt-total","05"
"735",1414776512000,"old",FALSE,"B",NA,1557,FALSE,0,1,0,1,15,"0101",46,"opt-total","05"
"736",1414776514309,"old",TRUE,"B",TRUE,3031,TRUE,1,0,0,0,16,"1000",46,"opt-total","05"
"737",1414776521571,"old",FALSE,"B",NA,5847,FALSE,0,0,1,0,1,"0010",47,"opt-total","05"
"738",1414776528181,"old",TRUE,"A",FALSE,1920,TRUE,0,1,1,0,2,"0110",47,"opt-total","05"
"739",1414776530864,"old",TRUE,"A",TRUE,2014,TRUE,0,0,1,1,3,"0011",47,"opt-total","05"
"740",1414776533641,"old",FALSE,"B",NA,2139,FALSE,0,0,0,0,4,"0000",47,"opt-total","05"
"741",1414776536543,"old",FALSE,"A",NA,1717,FALSE,0,1,0,1,5,"0101",47,"opt-total","05"
"742",1414776539023,"old",FALSE,"A",NA,1530,FALSE,0,1,1,1,6,"0111",47,"opt-total","05"
"743",1414776541316,"old",TRUE,"A",TRUE,1718,TRUE,0,0,0,1,7,"0001",47,"opt-total","05"
"744",1414776543796,"old",TRUE,"A",TRUE,1718,TRUE,1,1,1,0,8,"1110",47,"opt-total","05"
"745",1414776546277,"old",TRUE,"A",TRUE,1640,TRUE,1,1,0,0,9,"1100",47,"opt-total","05"
"746",1414776548679,"old",TRUE,"B",TRUE,1859,TRUE,1,0,0,0,10,"1000",47,"opt-total","05"
"747",1414776551301,"old",FALSE,"A",NA,1530,FALSE,1,1,0,1,11,"1101",47,"opt-total","05"
"748",1414776553593,"old",TRUE,"B",TRUE,1796,TRUE,0,1,0,0,12,"0100",47,"opt-total","05"
"749",1414776556152,"old",FALSE,"A",NA,2887,FALSE,1,0,1,1,13,"1011",47,"opt-total","05"
"750",1414776559804,"old",TRUE,"A",TRUE,3137,TRUE,1,1,1,1,14,"1111",47,"opt-total","05"
"751",1414776563704,"old",TRUE,"B",TRUE,2592,TRUE,1,0,1,0,15,"1010",47,"opt-total","05"
"752",1414776567044,"new",TRUE,"B",NA,4649,FALSE,1,0,0,1,16,"1001",47,"opt-total","05"
"753",1414776548024,"old",TRUE,"A",TRUE,4119,TRUE,0,0,0,1,1,"0001",48,"opt-total","05"
"754",1414776552898,"old",FALSE,"B",NA,4437,FALSE,1,0,1,1,2,"1011",48,"opt-total","05"
"755",1414776558086,"old",FALSE,"A",NA,2512,FALSE,1,0,0,1,3,"1001",48,"opt-total","05"
"756",1414776561356,"old",TRUE,"B",TRUE,2907,TRUE,1,0,1,0,4,"1010",48,"opt-total","05"
"757",1414776565016,"old",TRUE,"A",FALSE,2966,TRUE,1,0,0,0,5,"1000",48,"opt-total","05"
"758",1414776568736,"old",TRUE,"A",TRUE,2918,TRUE,1,1,1,1,6,"1111",48,"opt-total","05"
"759",1414776572406,"old",FALSE,"A",NA,2432,FALSE,1,1,0,1,7,"1101",48,"opt-total","05"
"760",1414776575596,"old",TRUE,"A",TRUE,1794,TRUE,0,0,1,1,8,"0011",48,"opt-total","05"
"761",1414776578146,"old",FALSE,"B",NA,3828,FALSE,0,1,0,1,9,"0101",48,"opt-total","05"
"762",1414776582726,"old",TRUE,"A",TRUE,2216,TRUE,1,1,1,0,10,"1110",48,"opt-total","05"
"763",1414776585696,"old",TRUE,"A",TRUE,2302,TRUE,1,1,0,0,11,"1100",48,"opt-total","05"
"764",1414776588756,"old",FALSE,"B",NA,2297,FALSE,0,0,0,0,12,"0000",48,"opt-total","05"
"765",1414776591806,"old",TRUE,"B",TRUE,2703,TRUE,0,1,1,0,13,"0110",48,"opt-total","05"
"766",1414776595266,"old",FALSE,"B",NA,7051,FALSE,0,0,1,0,14,"0010",48,"opt-total","05"
"767",1414776603076,"old",TRUE,"B",TRUE,3793,TRUE,0,1,0,0,15,"0100",48,"opt-total","05"
"768",1414776607626,"old",FALSE,"B",NA,3387,FALSE,0,1,1,1,16,"0111",48,"opt-total","05"
"769",1414776744619,"old",TRUE,"B",TRUE,4048,TRUE,0,1,0,0,1,"0100",49,"opt-total","05"
"770",1414776749419,"old",TRUE,"A",TRUE,3096,TRUE,1,1,0,0,2,"1100",49,"opt-total","05"
"771",1414776753268,"old",TRUE,"A",TRUE,3713,TRUE,1,1,1,0,3,"1110",49,"opt-total","05"
"772",1414776757732,"old",FALSE,"B",NA,2905,FALSE,0,1,1,1,4,"0111",49,"opt-total","05"
"773",1414776761388,"old",TRUE,"B",TRUE,2647,TRUE,1,0,1,0,5,"1010",49,"opt-total","05"
"774",1414776764787,"old",FALSE,"A",NA,1924,FALSE,0,0,0,0,6,"0000",49,"opt-total","05"
"775",1414776767462,"old",FALSE,"A",NA,3075,FALSE,1,1,0,1,7,"1101",49,"opt-total","05"
"776",1414776771288,"old",TRUE,"B",TRUE,2061,TRUE,0,1,1,0,8,"0110",49,"opt-total","05"
"777",1414776774101,"old",FALSE,"B",NA,2004,FALSE,0,1,0,1,9,"0101",49,"opt-total","05"
"778",1414776776855,"old",TRUE,"A",TRUE,2030,TRUE,1,1,1,1,10,"1111",49,"opt-total","05"
"779",1414776779635,"old",FALSE,"A",NA,2972,FALSE,0,0,1,0,11,"0010",49,"opt-total","05"
"780",1414776783359,"old",FALSE,"B",NA,2602,FALSE,1,0,0,1,12,"1001",49,"opt-total","05"
"781",1414776786713,"old",TRUE,"A",TRUE,2668,TRUE,0,0,1,1,13,"0011",49,"opt-total","05"
"782",1414776790133,"old",TRUE,"A",TRUE,4050,TRUE,0,0,0,1,14,"0001",49,"opt-total","05"
"783",1414776794933,"old",TRUE,"B",TRUE,3482,TRUE,1,0,0,0,15,"1000",49,"opt-total","05"
"784",1414776799167,"old",FALSE,"B",NA,3634,FALSE,1,0,1,1,16,"1011",49,"opt-total","05"
"785",1414776827040,"old",FALSE,"A",NA,5652,FALSE,1,0,0,1,1,"1001",50,"opt-total","05"
"786",1414776833445,"old",TRUE,"A",TRUE,3829,TRUE,1,1,1,1,2,"1111",50,"opt-total","05"
"787",1414776838027,"old",TRUE,"A",TRUE,3220,TRUE,1,1,0,0,3,"1100",50,"opt-total","05"
"788",1414776842057,"old",TRUE,"A",TRUE,6398,TRUE,0,0,1,1,4,"0011",50,"opt-total","05"
"789",1414776849211,"old",FALSE,"B",NA,4742,FALSE,0,0,1,0,5,"0010",50,"opt-total","05"
"790",1414776854711,"old",FALSE,"A",NA,3888,FALSE,1,0,1,1,6,"1011",50,"opt-total","05"
"791",1414776859352,"old",TRUE,"B",TRUE,3123,TRUE,0,1,0,0,7,"0100",50,"opt-total","05"
"792",1414776863228,"old",TRUE,"B",TRUE,4272,TRUE,1,0,0,0,8,"1000",50,"opt-total","05"
"793",1414776868253,"old",TRUE,"A",TRUE,3778,TRUE,0,0,0,1,9,"0001",50,"opt-total","05"
"794",1414776872784,"old",TRUE,"A",TRUE,3188,TRUE,1,1,1,0,10,"1110",50,"opt-total","05"
"795",1414776876725,"old",TRUE,"B",TRUE,3281,TRUE,0,1,1,0,11,"0110",50,"opt-total","05"
"796",1414776880758,"old",FALSE,"A",NA,3208,FALSE,0,1,0,1,12,"0101",50,"opt-total","05"
"797",1414776884719,"old",FALSE,"B",NA,4842,FALSE,0,0,0,0,13,"0000",50,"opt-total","05"
"798",1414776890314,"old",TRUE,"B",TRUE,3064,TRUE,1,0,1,0,14,"1010",50,"opt-total","05"
"799",1414776894143,"old",FALSE,"A",NA,4763,FALSE,0,1,1,1,15,"0111",50,"opt-total","05"
"800",1414776899660,"old",FALSE,"A",NA,5054,FALSE,1,1,0,1,16,"1101",50,"opt-total","05"
"801",1414777061624,"old",FALSE,"A",NA,3264,FALSE,1,0,0,1,1,"1001",51,"opt-total","05"
"802",1414777065641,"old",FALSE,"A",NA,2495,FALSE,1,0,1,1,2,"1011",51,"opt-total","05"
"803",1414777068888,"old",FALSE,"A",NA,1983,FALSE,0,1,0,1,3,"0101",51,"opt-total","05"
"804",1414777071624,"old",TRUE,"A",TRUE,2551,TRUE,1,1,0,0,4,"1100",51,"opt-total","05"
"805",1414777074928,"old",TRUE,"A",FALSE,3559,TRUE,1,0,1,0,5,"1010",51,"opt-total","05"
"806",1414777079240,"old",FALSE,"B",NA,1984,FALSE,0,0,0,0,6,"0000",51,"opt-total","05"
"807",1414777081977,"old",TRUE,"A",TRUE,2535,TRUE,1,1,1,0,7,"1110",51,"opt-total","05"
"808",1414777085264,"old",TRUE,"A",TRUE,1855,TRUE,1,1,1,1,8,"1111",51,"opt-total","05"
"809",1414777087872,"old",TRUE,"B",TRUE,2120,TRUE,0,1,0,0,9,"0100",51,"opt-total","05"
"810",1414777090745,"old",FALSE,"B",NA,1823,FALSE,0,0,1,0,10,"0010",51,"opt-total","05"
"811",1414777093380,"old",FALSE,"A",NA,1508,FALSE,1,1,0,1,11,"1101",51,"opt-total","05"
"812",1414777095640,"old",TRUE,"A",TRUE,1512,TRUE,0,0,1,1,12,"0011",51,"opt-total","05"
"813",1414777097905,"old",FALSE,"A",NA,1463,FALSE,0,1,1,1,13,"0111",51,"opt-total","05"
"814",1414777100120,"old",TRUE,"B",TRUE,1760,TRUE,0,1,1,0,14,"0110",51,"opt-total","05"
"815",1414777102633,"old",TRUE,"B",TRUE,1718,TRUE,1,0,0,0,15,"1000",51,"opt-total","05"
"816",1414777105103,"old",TRUE,"A",TRUE,1401,TRUE,0,0,0,1,16,"0001",51,"opt-total","05"
"817",1414777150685,"old",FALSE,"A",NA,2019,FALSE,0,1,0,1,1,"0101",52,"opt-total","05"
"818",1414777153457,"old",TRUE,"B",FALSE,2631,TRUE,1,1,1,1,2,"1111",52,"opt-total","05"
"819",1414777156860,"old",FALSE,"B",NA,1578,FALSE,1,1,0,1,3,"1101",52,"opt-total","05"
"820",1414777159213,"old",TRUE,"B",TRUE,1728,TRUE,0,1,0,0,4,"0100",52,"opt-total","05"
"821",1414777161710,"old",TRUE,"B",TRUE,1699,TRUE,1,0,0,0,5,"1000",52,"opt-total","05"
"822",1414777164178,"old",TRUE,"A",TRUE,1804,TRUE,0,0,0,1,6,"0001",52,"opt-total","05"
"823",1414777166740,"old",FALSE,"B",NA,1728,FALSE,1,0,0,1,7,"1001",52,"opt-total","05"
"824",1414777169240,"old",TRUE,"A",FALSE,2111,TRUE,1,0,1,0,8,"1010",52,"opt-total","05"
"825",1414777172120,"old",TRUE,"A",TRUE,2027,TRUE,1,1,1,0,9,"1110",52,"opt-total","05"
"826",1414777174906,"old",TRUE,"A",TRUE,1444,TRUE,0,0,1,1,10,"0011",52,"opt-total","05"
"827",1414777177121,"old",FALSE,"B",NA,4098,FALSE,0,0,0,0,11,"0000",52,"opt-total","05"
"828",1414777181988,"old",FALSE,"B",NA,1588,FALSE,0,1,1,1,12,"0111",52,"opt-total","05"
"829",1414777184340,"old",TRUE,"B",TRUE,4857,TRUE,0,1,1,0,13,"0110",52,"opt-total","05"
"830",1414777189962,"old",TRUE,"A",TRUE,1501,TRUE,1,1,0,0,14,"1100",52,"opt-total","05"
"831",1414777192221,"old",FALSE,"B",NA,1624,FALSE,0,0,1,0,15,"0010",52,"opt-total","05"
"832",1414777194606,"old",FALSE,"B",NA,3557,FALSE,1,0,1,1,16,"1011",52,"opt-total","05"
"833",1414777470650,"old",FALSE,"A",NA,6125,FALSE,0,1,0,1,1,"0101",53,"opt-total","05"
"834",1414777477541,"old",TRUE,"A",FALSE,5063,TRUE,0,1,0,0,2,"0100",53,"opt-total","05"
"835",1414777483354,"old",TRUE,"A",TRUE,2593,TRUE,1,1,0,0,3,"1100",53,"opt-total","05"
"836",1414777486713,"old",FALSE,"A",NA,2844,FALSE,1,0,1,1,4,"1011",53,"opt-total","05"
"837",1414777490322,"old",FALSE,"A",NA,3844,FALSE,0,0,0,0,5,"0000",53,"opt-total","05"
"838",1414777494916,"old",TRUE,"A",TRUE,2422,TRUE,0,0,1,1,6,"0011",53,"opt-total","05"
"839",1414777498088,"old",FALSE,"B",NA,3328,FALSE,1,0,0,1,7,"1001",53,"opt-total","05"
"840",1414777502166,"old",FALSE,"A",NA,4112,FALSE,0,0,1,0,8,"0010",53,"opt-total","05"
"841",1414777507028,"new",FALSE,"B",FALSE,5422,TRUE,0,0,0,1,9,"0001",53,"opt-total","05"
"842",1414777513200,"old",TRUE,"A",TRUE,9735,TRUE,1,1,1,1,10,"1111",53,"opt-total","05"
"843",1414777523685,"old",TRUE,"B",TRUE,3968,TRUE,1,0,0,0,11,"1000",53,"opt-total","05"
"844",1414777528403,"old",FALSE,"A",NA,2516,FALSE,0,1,1,1,12,"0111",53,"opt-total","05"
"845",1414777531669,"old",FALSE,"A",NA,2016,FALSE,1,1,0,1,13,"1101",53,"opt-total","05"
"846",1414777534450,"old",TRUE,"B",TRUE,2625,TRUE,1,0,1,0,14,"1010",53,"opt-total","05"
"847",1414777537825,"old",TRUE,"B",TRUE,2328,TRUE,0,1,1,0,15,"0110",53,"opt-total","05"
"848",1414777540919,"old",TRUE,"A",TRUE,2844,TRUE,1,1,1,0,16,"1110",53,"opt-total","05"
"849",1414777512718,"old",TRUE,"A",FALSE,5623,TRUE,1,0,1,0,1,"1010",54,"opt-total","05"
"850",1414777519111,"old",TRUE,"A",FALSE,4005,TRUE,1,0,0,0,2,"1000",54,"opt-total","05"
"851",1414777523892,"old",FALSE,"B",NA,3019,FALSE,0,0,0,0,3,"0000",54,"opt-total","05"
"852",1414777527668,"old",TRUE,"A",TRUE,2358,TRUE,1,1,1,1,4,"1111",54,"opt-total","05"
"853",1414777530793,"old",FALSE,"A",NA,2041,FALSE,1,0,1,1,5,"1011",54,"opt-total","05"
"854",1414777533590,"old",FALSE,"A",NA,2076,FALSE,0,0,1,0,6,"0010",54,"opt-total","05"
"855",1414777536424,"old",TRUE,"B",FALSE,2139,TRUE,0,0,0,1,7,"0001",54,"opt-total","05"
"856",1414777539336,"old",TRUE,"B",FALSE,2446,TRUE,0,0,1,1,8,"0011",54,"opt-total","05"
"857",1414777542545,"old",FALSE,"A",NA,2287,FALSE,1,1,0,1,9,"1101",54,"opt-total","05"
"858",1414777545592,"old",FALSE,"A",NA,2056,FALSE,0,1,0,1,10,"0101",54,"opt-total","05"
"859",1414777548410,"old",TRUE,"A",TRUE,2660,TRUE,1,1,1,0,11,"1110",54,"opt-total","05"
"860",1414777551832,"old",TRUE,"A",FALSE,2265,TRUE,0,1,0,0,12,"0100",54,"opt-total","05"
"861",1414777554873,"old",FALSE,"B",NA,2162,FALSE,1,0,0,1,13,"1001",54,"opt-total","05"
"862",1414777557795,"old",TRUE,"B",FALSE,2567,TRUE,1,1,0,0,14,"1100",54,"opt-total","05"
"863",1414777561139,"old",FALSE,"A",NA,4538,FALSE,0,1,1,1,15,"0111",54,"opt-total","05"
"864",1414777566442,"old",TRUE,"A",FALSE,9156,TRUE,0,1,1,0,16,"0110",54,"opt-total","05"
"865",1414777540394,"old",FALSE,"A",NA,6167,FALSE,0,0,1,0,1,"0010",55,"opt-total","05"
"866",1414777547326,"old",TRUE,"B",TRUE,2716,TRUE,1,0,1,0,2,"1010",55,"opt-total","05"
"867",1414777550798,"old",FALSE,"A",NA,2293,FALSE,0,0,0,0,3,"0000",55,"opt-total","05"
"868",1414777553846,"old",FALSE,"B",NA,3378,FALSE,1,0,1,1,4,"1011",55,"opt-total","05"
"869",1414777557988,"old",TRUE,"A",TRUE,4474,TRUE,1,1,1,0,5,"1110",55,"opt-total","05"
"870",1414777563224,"old",TRUE,"A",TRUE,3100,TRUE,1,1,0,0,6,"1100",55,"opt-total","05"
"871",1414777567086,"old",FALSE,"A",NA,2024,FALSE,1,1,0,1,7,"1101",55,"opt-total","05"
"872",1414777569863,"old",TRUE,"B",TRUE,3261,TRUE,1,0,0,0,8,"1000",55,"opt-total","05"
"873",1414777573880,"old",TRUE,"B",TRUE,2357,TRUE,0,1,0,0,9,"0100",55,"opt-total","05"
"874",1414777576997,"old",FALSE,"A",NA,2613,FALSE,0,1,1,1,10,"0111",55,"opt-total","05"
"875",1414777580373,"old",FALSE,"A",NA,2443,FALSE,1,0,0,1,11,"1001",55,"opt-total","05"
"876",1414777583577,"old",FALSE,"B",NA,2416,FALSE,0,1,0,1,12,"0101",55,"opt-total","05"
"877",1414777586753,"old",TRUE,"B",TRUE,2546,TRUE,0,1,1,0,13,"0110",55,"opt-total","05"
"878",1414777590066,"old",TRUE,"A",TRUE,2864,TRUE,1,1,1,1,14,"1111",55,"opt-total","05"
"879",1414777593692,"old",TRUE,"A",TRUE,3755,TRUE,0,0,1,1,15,"0011",55,"opt-total","05"
"880",1414777598209,"old",TRUE,"A",TRUE,3135,TRUE,0,0,0,1,16,"0001",55,"opt-total","05"
"881",1414777800558,"old",FALSE,"B",NA,7334,FALSE,0,1,1,1,1,"0111",56,"opt-total","05"
"882",1414777808643,"old",TRUE,"A",TRUE,6086,TRUE,1,1,1,1,2,"1111",56,"opt-total","05"
"883",1414777815480,"old",FALSE,"B",NA,3757,FALSE,1,0,0,1,3,"1001",56,"opt-total","05"
"884",1414777819987,"old",TRUE,"A",TRUE,1579,TRUE,0,0,0,1,4,"0001",56,"opt-total","05"
"885",1414777822317,"old",TRUE,"B",TRUE,2597,TRUE,1,0,0,0,5,"1000",56,"opt-total","05"
"886",1414777825666,"old",TRUE,"A",TRUE,1678,TRUE,1,1,1,0,6,"1110",56,"opt-total","05"
"887",1414777828095,"old",TRUE,"B",FALSE,1875,TRUE,1,1,0,0,7,"1100",56,"opt-total","05"
"888",1414777830721,"old",FALSE,"A",NA,2111,FALSE,0,0,0,0,8,"0000",56,"opt-total","05"
"889",1414777833583,"old",TRUE,"B",TRUE,2082,TRUE,1,0,1,0,9,"1010",56,"opt-total","05"
"890",1414777836416,"old",TRUE,"B",TRUE,2341,TRUE,0,1,0,0,10,"0100",56,"opt-total","05"
"891",1414777839509,"old",FALSE,"B",NA,2006,FALSE,0,1,0,1,11,"0101",56,"opt-total","05"
"892",1414777842267,"old",FALSE,"A",NA,2466,FALSE,1,1,0,1,12,"1101",56,"opt-total","05"
"893",1414777845485,"new",FALSE,"B",TRUE,3132,TRUE,0,1,1,0,13,"0110",56,"opt-total","05"
"894",1414777849367,"old",FALSE,"B",NA,3453,FALSE,1,0,1,1,14,"1011",56,"opt-total","05"
"895",1414777853570,"old",FALSE,"A",NA,1836,FALSE,0,0,1,0,15,"0010",56,"opt-total","05"
"896",1414777856157,"old",TRUE,"A",TRUE,2460,TRUE,0,0,1,1,16,"0011",56,"opt-total","05"
"897",1414777975435,"old",TRUE,"B",TRUE,6725,TRUE,0,1,0,0,1,"0100",57,"opt-total","05"
"898",1414777982911,"old",FALSE,"A",NA,2250,FALSE,1,0,1,1,2,"1011",57,"opt-total","05"
"899",1414777985914,"old",TRUE,"B",TRUE,6379,TRUE,0,1,1,0,3,"0110",57,"opt-total","05"
"900",1414777993054,"old",FALSE,"B",NA,2920,FALSE,0,0,0,0,4,"0000",57,"opt-total","05"
"901",1414777996733,"old",TRUE,"B",TRUE,5203,TRUE,1,0,0,0,5,"1000",57,"opt-total","05"
"902",1414778002694,"old",TRUE,"A",TRUE,1518,TRUE,1,1,1,0,6,"1110",57,"opt-total","05"
"903",1414778004963,"old",FALSE,"A",NA,5369,FALSE,0,1,1,1,7,"0111",57,"opt-total","05"
"904",1414778011093,"old",TRUE,"A",TRUE,1800,TRUE,1,1,1,1,8,"1111",57,"opt-total","05"
"905",1414778013653,"old",TRUE,"B",FALSE,6581,TRUE,1,1,0,0,9,"1100",57,"opt-total","05"
"906",1414778020993,"old",FALSE,"A",NA,3512,FALSE,0,0,1,0,10,"0010",57,"opt-total","05"
"907",1414778025261,"old",TRUE,"A",TRUE,1944,TRUE,0,0,1,1,11,"0011",57,"opt-total","05"
"908",1414778027957,"old",FALSE,"B",NA,2806,FALSE,1,0,0,1,12,"1001",57,"opt-total","05"
"909",1414778031517,"old",TRUE,"A",FALSE,1740,TRUE,1,0,1,0,13,"1010",57,"opt-total","05"
"910",1414778034013,"old",TRUE,"A",TRUE,1876,TRUE,0,0,0,1,14,"0001",57,"opt-total","05"
"911",1414778036643,"old",FALSE,"B",NA,1730,FALSE,0,1,0,1,15,"0101",57,"opt-total","05"
"912",1414778039133,"old",FALSE,"A",NA,1856,FALSE,1,1,0,1,16,"1101",57,"opt-total","05"
"913",1414778107880,"old",TRUE,"A",TRUE,3097,TRUE,1,1,1,1,1,"1111",58,"opt-total","05"
"914",1414778111729,"old",FALSE,"A",NA,2746,FALSE,0,0,1,0,2,"0010",58,"opt-total","05"
"915",1414778115227,"old",TRUE,"B",TRUE,2790,TRUE,0,1,0,0,3,"0100",58,"opt-total","05"
"916",1414778118770,"new",TRUE,"B",NA,4591,FALSE,1,0,0,1,4,"1001",58,"opt-total","05"
"917",1414778124114,"old",TRUE,"B",TRUE,2018,TRUE,1,0,0,0,5,"1000",58,"opt-total","05"
"918",1414778126884,"new",TRUE,"A",NA,3145,FALSE,1,1,0,1,6,"1101",58,"opt-total","05"
"919",1414778130780,"old",TRUE,"A",TRUE,2027,TRUE,0,0,1,1,7,"0011",58,"opt-total","05"
"920",1414778133559,"new",TRUE,"B",NA,2477,FALSE,0,1,0,1,8,"0101",58,"opt-total","05"
"921",1414778136788,"old",TRUE,"A",FALSE,2940,TRUE,0,1,1,0,9,"0110",58,"opt-total","05"
"922",1414778140480,"old",FALSE,"B",NA,2665,FALSE,0,0,0,0,10,"0000",58,"opt-total","05"
"923",1414778143897,"old",TRUE,"A",TRUE,1735,TRUE,1,1,1,0,11,"1110",58,"opt-total","05"
"924",1414778146385,"new",TRUE,"B",NA,2455,FALSE,1,0,1,1,12,"1011",58,"opt-total","05"
"925",1414778149593,"old",FALSE,"B",NA,3273,FALSE,0,1,1,1,13,"0111",58,"opt-total","05"
"926",1414778153618,"old",TRUE,"B",TRUE,4835,TRUE,1,0,1,0,14,"1010",58,"opt-total","05"
"927",1414778159205,"old",TRUE,"A",TRUE,1988,TRUE,0,0,0,1,15,"0001",58,"opt-total","05"
"928",1414778161944,"old",TRUE,"A",TRUE,1646,TRUE,1,1,0,0,16,"1100",58,"opt-total","05"
"929",1414778137363,"old",TRUE,"B",TRUE,4149,TRUE,1,0,0,0,1,"1000",59,"opt-total","05"
"930",1414778142266,"old",FALSE,"A",NA,3269,FALSE,1,1,0,1,2,"1101",59,"opt-total","05"
"931",1414778146289,"old",TRUE,"B",TRUE,2541,TRUE,0,1,0,0,3,"0100",59,"opt-total","05"
"932",1414778149585,"old",TRUE,"B",TRUE,3711,TRUE,1,0,1,0,4,"1010",59,"opt-total","05"
"933",1414778154050,"old",TRUE,"A",TRUE,2558,TRUE,1,1,1,1,5,"1111",59,"opt-total","05"
"934",1414778157362,"old",TRUE,"A",TRUE,2253,TRUE,1,1,1,0,6,"1110",59,"opt-total","05"
"935",1414778160369,"old",TRUE,"A",TRUE,2621,TRUE,0,0,1,1,7,"0011",59,"opt-total","05"
"936",1414778163744,"old",FALSE,"B",NA,2574,FALSE,0,1,1,1,8,"0111",59,"opt-total","05"
"937",1414778167072,"old",TRUE,"B",TRUE,2408,TRUE,0,1,1,0,9,"0110",59,"opt-total","05"
"938",1414778170234,"old",TRUE,"A",TRUE,3382,TRUE,1,1,0,0,10,"1100",59,"opt-total","05"
"939",1414778174372,"old",FALSE,"A",NA,2587,FALSE,0,0,1,0,11,"0010",59,"opt-total","05"
"940",1414778177712,"old",FALSE,"B",NA,2367,FALSE,1,0,0,1,12,"1001",59,"opt-total","05"
"941",1414778180831,"old",FALSE,"B",NA,2767,FALSE,0,1,0,1,13,"0101",59,"opt-total","05"
"942",1414778184352,"old",FALSE,"B",NA,2631,FALSE,1,0,1,1,14,"1011",59,"opt-total","05"
"943",1414778187736,"old",FALSE,"A",NA,2279,FALSE,0,0,0,0,15,"0000",59,"opt-total","05"
"944",1414778190769,"old",TRUE,"A",TRUE,2270,TRUE,0,0,0,1,16,"0001",59,"opt-total","05"
"945",1414778838893,"new",TRUE,"A",NA,7111,FALSE,0,1,1,1,1,"0111",60,"opt-total","05"
"946",1414778846755,"new",TRUE,"B",NA,9769,FALSE,1,1,0,1,2,"1101",60,"opt-total","05"
"947",1414778857276,"new",TRUE,"A",NA,7128,FALSE,0,1,0,1,3,"0101",60,"opt-total","05"
"948",1414778865155,"old",TRUE,"B",TRUE,7097,TRUE,0,1,0,0,4,"0100",60,"opt-total","05"
"949",1414778873003,"old",TRUE,"A",TRUE,5417,TRUE,1,1,1,0,5,"1110",60,"opt-total","05"
"950",1414778879172,"old",TRUE,"A",TRUE,3720,TRUE,1,1,0,0,6,"1100",60,"opt-total","05"
"951",1414778883643,"old",TRUE,"B",TRUE,3393,TRUE,1,0,0,0,7,"1000",60,"opt-total","05"
"952",1414778887787,"old",TRUE,"A",TRUE,4136,TRUE,0,0,1,1,8,"0011",60,"opt-total","05"
"953",1414778892674,"old",FALSE,"B",NA,2634,FALSE,0,0,0,0,9,"0000",60,"opt-total","05"
"954",1414778896059,"new",FALSE,"B",FALSE,14083,TRUE,1,1,1,1,10,"1111",60,"opt-total","05"
"955",1414778910893,"old",FALSE,"A",NA,4704,FALSE,0,0,1,0,11,"0010",60,"opt-total","05"
"956",1414778916347,"old",TRUE,"A",TRUE,5881,TRUE,0,0,0,1,12,"0001",60,"opt-total","05"
"957",1414778922980,"old",TRUE,"B",TRUE,4240,TRUE,0,1,1,0,13,"0110",60,"opt-total","05"
"958",1414778927972,"new",TRUE,"A",NA,3896,FALSE,1,0,0,1,14,"1001",60,"opt-total","05"
"959",1414778932619,"old",TRUE,"B",TRUE,3985,TRUE,1,0,1,0,15,"1010",60,"opt-total","05"
"960",1414778937356,"old",FALSE,"A",NA,10832,FALSE,1,0,1,1,16,"1011",60,"opt-total","05"
